6.152479e-02  6.686170e-02  6.686170e-02  6.686170e-02  6.686170e-02  6.686170e-02  6.686170e-02  6.152479e-02  2.246637e+00
6.231913e-02  6.755110e-02  6.755110e-02  6.755110e-02  6.755110e-02  6.755110e-02  6.755110e-02  6.231913e-02  2.268511e+00
6.309728e-02  6.822530e-02  6.822530e-02  6.822530e-02  6.822530e-02  6.822530e-02  6.822530e-02  6.309728e-02  2.289888e+00
6.386115e-02  6.888497e-02  6.888497e-02  6.888497e-02  6.888497e-02  6.888497e-02  6.888497e-02  6.386115e-02  2.310792e+00
6.461076e-02  6.953070e-02  6.953070e-02  6.953070e-02  6.953070e-02  6.953070e-02  6.953070e-02  6.461076e-02  2.331242e+00
6.534781e-02  7.016312e-02  7.016312e-02  7.016312e-02  7.016312e-02  7.016312e-02  7.016312e-02  6.534781e-02  2.351258e+00
6.607627e-02  7.078273e-02  7.078273e-02  7.078273e-02  7.078273e-02  7.078273e-02  7.078273e-02  6.607627e-02  2.370857e+00
6.679350e-02  7.139007e-02  7.139007e-02  7.139007e-02  7.139007e-02  7.139007e-02  7.139007e-02  6.679350e-02  2.390057e+00
6.749917e-02  7.198560e-02  7.198560e-02  7.198560e-02  7.198560e-02  7.198560e-02  7.198560e-02  6.749917e-02  2.408872e+00
6.819339e-02  7.256980e-02  7.256980e-02  7.256980e-02  7.256980e-02  7.256980e-02  7.256980e-02  6.819339e-02  2.427320e+00
7.151626e-02  7.533482e-02  7.533482e-02  7.533482e-02  7.533482e-02  7.533482e-02  7.533482e-02  7.151626e-02  2.514489e+00
7.462599e-02  7.787145e-02  7.787145e-02  7.787145e-02  7.787145e-02  7.787145e-02  7.787145e-02  7.462599e-02  2.594255e+00
7.752729e-02  8.021485e-02  8.021485e-02  8.021485e-02  8.021485e-02  8.021485e-02  8.021485e-02  7.752729e-02  2.667769e+00
8.024473e-02  8.239257e-02  8.239257e-02  8.239257e-02  8.239257e-02  8.239257e-02  8.239257e-02  8.024473e-02  2.735935e+00
8.282208e-02  8.442663e-02  8.442663e-02  8.442663e-02  8.442663e-02  8.442663e-02  8.442663e-02  8.282208e-02  2.799472e+00
8.526510e-02  8.633497e-02  8.633497e-02  8.633497e-02  8.633497e-02  8.633497e-02  8.633497e-02  8.526510e-02  2.858965e+00
8.759491e-02  8.813227e-02  8.813227e-02  8.813227e-02  8.813227e-02  8.813227e-02  8.813227e-02  8.759491e-02  2.914894e+00
8.982497e-02  8.983085e-02  8.983085e-02  8.983085e-02  8.983085e-02  8.983085e-02  8.983085e-02  8.982497e-02  2.967658e+00
9.193516e-02  9.144103e-02  9.144103e-02  9.144103e-02  9.144103e-02  9.144103e-02  9.144103e-02  9.193516e-02  3.017594e+00
9.395085e-02  9.297162e-02  9.297162e-02  9.297162e-02  9.297162e-02  9.297162e-02  9.297162e-02  9.395085e-02  3.064986e+00
1.105827e-01  1.051642e-01  1.051642e-01  1.051642e-01  1.051642e-01  1.051642e-01  1.051642e-01  1.105827e-01  3.439879e+00
